period,plantid,latitude,longitude
2023-01,3149,41.0714,-76.6672
2023-01,3140,40.096111,-76.6962
2023-01,6103,41.0919,-76.1462
2023-01,54250,40.013993,-75.05283
2023-01,54634,40.8222,-76.1736
2023-01,50974,41.2691,-79.8134
2023-01,10118,40.244242,-76.853872
2023-01,56887,40.1356,-77.5072
2023-01,56890,41.7792,-76.6258
2023-01,57182,39.959167,-76.455555
2023-01,57466,39.961944,-77.561111
2023-01,57581,41.151111,-76.917777
2023-01,57582,41.151111,-76.917777
2023-01,56510,39.9589,-76.4442
2023-01,56512,40.3664,-76.4931
2023-01,56513,40.0975,-75.2428
2023-01,50893,40.682875,-79.665298
2023-01,50894,40.716389,-79.577222
2023-01,58685,40.921111,-79.281667
2023-01,56690,40.5553,-76.3886
2023-01,56993,40.1483,-74.7772
2023-01,3117,40.113625,-76.71195
2023-01,6636,39.720278,-79.856111
2023-01,59056,40.183889,-75.234167
2023-01,57768,39.866667,-75.667777
2023-01,57769,41.420556,-76.049167
2023-01,57268,40.522846,-78.476921
2023-01,55765,40.8592,-75.2627
2023-01,55231,39.8614,-75.3358
2023-01,56911,40.669608,-76.380716
2023-01,3176,41.200556,-76.07
2023-01,57744,41.5323,-77.0296
2023-01,57216,40.760545,-75.238452
2023-01,50729,40.3097,-79.8819
2023-01,50732,40.3925,-79.8564
2023-01,58497,40.090556,-76.145556
2023-01,60388,40.174563,-75.913688
2023-01,54638,41.491466,-78.675759
2023-01,57668,40.2142,-77.2061
2023-01,58326,39.988611,-75.083333
2023-01,10870,40.928161,-76.040929
2023-01,56980,40.0311,-78.8153
2023-01,56687,39.8014,-77.7883
2023-01,57280,39.9647,-75.6578
2023-01,58535,40.120556,-75.488056
2023-01,54625,40.0967,-75.3103
2023-01,58250,40.151389,-74.780556
2023-01,52173,40.46439,-79.365703
2023-01,56850,40.1108,-75.9547
2023-01,63520,40.86159,-75.84656
2023-01,3166,39.758936,-76.268742
2023-01,6105,40.224303,-75.58744
2023-01,60357,41.471389,-75.544167
2023-01,50897,40.896596,-79.478982
2023-01,50898,40.955961,-79.550681
2023-01,57494,40.640556,-76.605417
2023-01,57390,40.043856,-76.735474
2023-01,57412,40.0264,-77.2344
2023-01,56651,40.4381,-78.5436
2023-01,56873,39.8639,-75.8428
2023-01,7690,40.153128,-74.769146
2023-01,54746,40.162633,-74.768164
2023-01,55347,40.638021,-79.351725
2023-01,57465,40.936111,-76.038888
2023-01,61819,40.095176,-75.306372
2023-01,3152,40.8361,-76.825
2023-01,55074,42.060172,-80.020765
2023-01,55690,40.6175,-75.3147
2023-01,55524,39.7375,-76.306666
2023-01,57519,40.556211,-75.593873
2023-01,58047,40.442222,-79.731111
2023-01,58051,40.126389,-77.164444
2023-01,50888,40.6917,-75.4792
2023-01,50279,41.485,-75.5406
2023-01,57362,40.152069,-75.865916
2023-01,57367,41.061022,-75.514924
2023-01,50215,40.0017,-76.7183
2023-01,57256,40.860142,-75.852206
2023-01,10343,40.811189,-76.452951
2023-01,57014,40.2058,-80.2611
2023-01,3124,41.192088,-79.433501
2023-01,56299,41.235278,-75.753056
2023-01,56451,40.383889,-78.579444
2023-01,55193,40.4219,-75.9356
2023-01,10129,40.6144,-79.1594
2023-01,50410,39.843743,-75.358801
2023-01,10143,40.55108,-78.79794
2023-01,55667,40.801924,-75.107563
2023-01,52149,40.217963,-75.298823
2023-01,59546,40.691389,-80.323889
2023-01,62408,40.427558,-76.57313
2023-01,58565,39.950278,-77.125278
2023-01,58443,40.107778,-76.061667
2023-01,3175,39.9244,-76.39
2023-01,61028,40.994444,-80.43
2023-01,61035,40.268522,-75.799669
2023-01,8225,41.8389,-79.0056
2023-01,59759,40.00665,-79.041035
2023-01,58231,39.900833,-75.1675
2023-01,50611,40.6191,-76.45
2023-01,58476,40.086463,-76.17603
2023-01,55196,40.546667,-79.768333
2023-01,55710,40.545278,-79.76861099999999
2023-01,57044,41.7619,-76.8553
2023-01,60848,40.423484,-75.925225
2023-01,58194,40.792778,-77.864722
2023-01,58195,40.809167,-77.8475
2023-01,58420,41.7675,-76.39
2023-01,62565,39.894212,-79.938201
2023-01,62686,40.198529,-76.161594
2023-01,55337,40.3509,-76.3658
2023-01,62741,40.10846,-76.476728
2023-01,57716,40.949536,-76.04739
2023-01,63691,40.216382,-79.647108
2023-01,50397,39.870935,-76.868117
2023-01,57139,40.3042,-78.6908
2023-01,57640,40.139167,-75.191667
2023-01,63768,39.799589,-77.811561
2023-01,63773,39.849241,-77.929148
2023-01,10546,40.744105,-80.317839
2023-01,58091,39.861111,-76.221111
2023-01,61263,41.610981,-76.299361
2023-01,60985,40.152693,-76.581401
2023-01,62119,40.817019,-77.844117
2023-01,55803,39.979167,-79.012778
2023-01,55805,39.913408,-79.393644
2023-01,56001,41.5533,-75.4542
2023-01,56052,39.790739,-79.002047
2023-01,57991,40.319561,-78.680633
2023-01,57998,39.760556,-78.874722
2023-01,57999,40.63067,-78.696078
2023-01,64873,40.495,-80.233
2023-01,64874,40.481959,-80.253073
2023-01,55976,39.8725,-77.1672
2023-01,62444,39.790739,-79.00205
2023-01,63023,40.071128,-74.983057
2023-01,60329,39.744722,-79.188056
2023-01,56957,40.275,-75.8167
2023-01,3130,40.40625,-79.03366
2023-01,6040,40.6219,-80.4336
2023-01,63485,40.43727,-79.98741
2023-01,55298,40.1475,-74.7411
2023-01,64983,40.203333,-75.316396
2023-01,62946,40.1976,-77.2197
2023-01,61914,40.795166,-76.882525
2023-01,64711,40.963184,-78.179153
2023-01,58811,41.611389,-76.843056
2023-01,58813,41.663056,-76.805556
2023-01,58818,41.894444,-76.582778
2023-01,58897,39.98,-75.150556
2023-01,3145,39.827198,-76.331772
2023-01,62989,40.904211,-77.814218
2023-01,62990,39.904211,-77.814218
2023-01,62991,39.87817,-77.769144
2023-01,58933,40.671667,-80.336389
2023-01,3153,41.467858,-75.130895
2023-01,55377,39.7475,-79.838888
2023-01,60464,40.175249,-79.696665
2023-01,56397,41.2025,-76.068333
2023-01,55654,39.866944,-77.685833
2023-01,3114,41.061194,-75.058242
2023-01,3115,40.3056,-75.9081
2023-01,3116,39.760634,-76.635341
2023-01,3120,41.706475,-77.08184
2023-01,3131,41.06755,-78.366228
2023-01,3132,41.835947,-79.188668
2023-01,3118,40.3842,-79.0611
2023-01,56699,40.0853,-78.8633
2023-01,57285,40.729207,-78.28735
2023-01,3122,40.512825,-79.196107
2023-01,66097,40.941757,-76.893549
2023-01,3138,40.937939,-80.369007
2023-01,3096,40.464851,-80.043761
2023-01,3136,40.6604,-79.3411
2023-01,56700,39.8794,-78.9183
2023-01,58715,41.657778,-76.049167
2023-01,58714,41.608611,-75.870556
2023-01,60551,41.869326,-77.665939
2023-01,59327,39.882778,-75.829444
2023-01,61198,40.215399,-75.28309
2023-01,3109,39.908732,-76.988454
2023-01,3110,39.8662,-77.1648
2023-01,3111,40.12282,-77.1716
2023-01,3112,39.8442,-77.3508
2023-01,3113,40.910205,-75.079398
2023-01,60589,40.412,-78.855
2023-01,61737,39.890223,-75.185539
2023-01,62901,40.229379,-76.75007
2023-01,60368,40.839014,-76.825517
2023-01,59906,41.113056,-76.158056
2023-01,58426,41.180833,-76.839167
2023-01,59043,41.603611,-71.477222
2023-01,6567,41.175556,-71.5711
2023-01,55107,41.8017,-71.5186
2023-01,52024,41.8103,-71.41
2023-01,58214,41.649444,-71.71
2023-01,54688,41.99897,-71.517434
2023-01,61499,41.795,-71.787
2023-01,50177,42.014467,-71.5444
2023-01,50365,41.8069,-71.53
2023-01,59254,41.803333,-71.523333
2023-01,58035,41.114722,-71.521111
2023-01,51030,42.009722,-71.668909
2023-01,54324,42.0099,-71.6701
2023-01,55048,41.6422,-71.1706
2023-01,50621,41.744973,-71.458415
2023-01,62898,41.954239,-71.661196
2023-01,59692,41.79413,-71.38919
2023-01,63136,41.61609,-71.566825
2023-01,63718,41.735147,-71.46304
2023-01,61461,41.9759,-71.586
2023-01,61612,41.49175,-71.624581
2023-01,64603,41.979212,-71.581309
2023-01,64605,41.61609,-71.566825
2023-01,59858,41.800906,-71.559472
2023-01,63997,41.821004,-71.562498
2023-01,61002,41.612027,-71.249262
2023-01,61840,41.7479,-71.5263
2023-01,62781,41.63269,-71.49625
2023-01,65473,41.807129,-71.505379
2023-01,65474,41.966678,-71.525993
2023-01,65475,41.967314,-71.519606
2023-01,65476,41.963066,-71.516929
2023-01,65477,41.963066,-71.516929
2023-01,65478,41.789486,-71.384771
2023-01,65479,41.786045,-71.385542
2023-01,62551,41.471571,-71.494452
2023-01,62558,41.498281,-71.533414
2023-01,62568,41.657866,-71.687478
2023-01,62567,41.522911,-71.684093
2023-01,64085,41.869826,-71.476493
2023-01,64108,41.734903,-71.528175
2023-01,64111,41.797544,-71.545929
2023-01,64113,41.727505,-71.449611
2023-01,64114,41.797953,-71.546775
2023-01,64116,41.793111,-71.553484
2023-01,63893,41.438293,-71.781092
2023-01,65637,41.84242,-71.71459
2023-01,65954,41.6202,-71.26842
2023-01,62106,41.79785,-71.529736
2023-01,62107,41.794583,-71.539967
2023-01,62108,41.793519,-71.530622
2023-01,62109,41.796078,-71.535825
2023-01,62110,41.798456,-71.540656
2023-01,62111,41.800111,-71.536189
2023-01,62112,41.799078,-71.549331
2023-01,64781,41.385761,-71.732202
2023-01,64782,41.555955,-71.188221
2023-01,64783,41.833746,-71.369746
2023-01,58583,41.773056,-71.338889
2023-01,62118,41.937033,-71.487574
2023-01,64299,41.579508,-71.273083
2023-01,61622,41.492253,-71.619114
2023-01,61613,41.518751,-71.686461
2023-01,64549,41.92237,-71.520368
2023-01,62672,41.941786,-71.662038
2023-01,59295,41.581667,-71.486667
2023-01,64723,41.407547,-71.748328
2023-01,60451,41.987579,-71.583963
2023-01,60495,41.799201,-71.436048
2023-01,64333,41.697563,-71.722267
2023-01,64334,41.861544,-71.596239
2023-01,3236,41.8167,-71.4042
2023-01,60831,41.8054,-71.514166
2023-01,61857,41.593802,-71.427609
2023-01,64760,41.938,-71.685
2023-01,63191,41.443293,-71.791133
2023-01,59301,41.675833,-71.7075
2023-01,59302,41.6725,-71.705833
2023-01,59305,41.695556,-71.720833
2023-01,59306,41.686389,-71.728333
2023-01,59313,41.659722,-71.699722
2023-01,59314,41.669722,-71.708333
2023-01,62301,41.440191,-71.715387
2023-01,62302,41.57677,-71.2782
2023-01,63668,41.6133,-71.6593
2023-01,63944,41.7186,-71.2342
2023-01,60535,33.96839,-81.7829
2023-01,61432,32.89,-81.106
2023-01,61433,32.497759,-80.956084
2023-01,61434,33.491,-81.297
2023-01,61529,32.727842,-81.253453
2023-01,61530,33.774657,-81.110546
2023-01,61498,32.881,-81.136
2023-01,61489,33.574,-80.707
2023-01,61490,32.763843,-81.242151
2023-01,3305,34.2572,-82.6097
2023-01,10280,34.871811,-82.366035
2023-01,3250,34.4185,-80.1657
2023-01,3251,34.4017,-80.1589
2023-01,3270,34.3355,-80.7021
2023-01,3271,35.0218,-81.0078
2023-01,3272,35.0314,-81.4936
2023-01,6036,35.0514,-81.0694
2023-01,6517,34.7981,-82.8872
2023-01,7125,35.0075,-82.9975
2023-01,3264,34.6022,-82.435
2023-01,3265,34.7939,-82.8986
2023-01,3257,34.6,-80.8928
2023-01,3255,34.5414,-80.8756
2023-01,3256,34.5583,-80.8914
2023-01,3259,34.5592,-80.8917
2023-01,3262,34.9594,-82.9147
2023-01,63063,34.6779,-82.8231
2023-01,7981,35.1597,-81.4306
2023-01,61701,32.56445,-80.742047
2023-01,61918,33.342619,-81.258933
2023-01,52049,34.9953,-81.8344
2023-01,7479,33.5452,-80.9109
2023-01,7480,33.436637,-80.847389
2023-01,59727,33.489767,-80.870272
2023-01,59728,33.440183,-80.8417
2023-01,55043,35.0727,-81.613
2023-01,3253,34.455514,-82.199339
2023-01,3261,34.527475,-82.374964
2023-01,3267,34.852224,-82.483959
2023-01,55927,32.3594,-81.1242
2023-01,130,33.371506,-80.113235
2023-01,7834,34.347734,-82.774478
2023-01,3254,34.169733,-81.902452
2023-01,3318,32.208871,-80.698754
2023-01,3319,33.244404,-79.990909
2023-01,7958,33.8125,-78.967222
2023-01,56545,34.6875,-82.9525
2023-01,57138,33.283333,-81.666666
2023-01,57919,34.385278,-80.067778
2023-01,3323,33.6602,-82.1961
2023-01,63548,33.094931,-81.434842
2023-01,3283,33.9972,-81.0494
2023-01,61790,33.674689,-81.754444
2023-01,56120,34.181042,-80.267777
2023-01,50806,34.1497,-79.5606
2023-01,56121,34.5739,-82.4621
2023-01,56122,34.102996,-80.790494
2023-01,56995,33.453611,-79.316111
2023-01,57945,33.121111,-80.029444
2023-01,3298,33.0158,-79.9297
2023-01,10795,34.2338,-80.6558
2023-01,57470,34.605,-79.785
2023-01,3285,32.8265,-79.96340000000001
2023-01,3287,34.0556,-81.2172
2023-01,3289,34.6642,-81.4486
2023-01,3290,34.26132,-81.330852
2023-01,6126,34.3061,-81.3308
2023-01,3297,33.8264,-80.6228
2023-01,3291,34.2642,-81.3308
2023-01,3293,34.0533,-81.2172
2023-01,3295,33.435,-81.9111
2023-01,3321,33.453759,-80.163986
2023-01,6249,33.33184,-79.357236
2023-01,6789,33.4261,-79.93
2023-01,55166,35.0786,-81.575
2023-01,3320,33.708283,-78.924146
2023-01,52151,33.8872,-80.6397
2023-01,54675,35.1103,-81.9675
2023-01,3281,33.980254,-81.04067
2023-01,7210,33.3644,-81.03
2023-01,55386,33.8697,-81.0178
2023-01,6127,34.2983,-81.3153
2023-01,54087,33.360185,-79.302573
2023-01,3275,34.7792,-81.4561
2023-01,57030,34.8986,-81.7397
2023-01,57885,35.001194,-82.130278
2023-01,57886,34.7225,-81.646944
2023-01,58257,34.921389,-81.745556
2023-01,60241,34.61577,-81.818661
2023-01,56951,34.8008,-82.1847
2023-01,59569,34.398056,-79.383611
2023-01,7814,34.5567,-81.4919
2023-01,7957,34.965278,-81.1872
2023-01,56129,34.8894,-81.0725
2023-01,56131,34.65724,-83.03832
2023-01,56132,34.44128,-82.3652
2023-01,60993,34.32,-79.917
2023-01,58173,34.894167,-82.178333
2023-01,60658,32.620653,-80.995994
2023-01,60659,32.465,-80.961
2023-01,62211,33.347128,-81.142844
2023-01,62346,32.470606,-80.748189
2023-01,62353,32.705139,-80.903275
2023-01,58400,34.679444,-82.840278
2023-01,66005,34.956394,-81.979834
2023-01,64061,34.249814,-81.648947
2023-01,63756,33.133705,-80.253716
2023-01,62679,33.340179,-80.697336
2023-01,63271,33.335583,-80.634174
2023-01,63839,33.648979,-80.942818
2023-01,63759,35.04354,-82.112843
2023-01,63760,34.786327,-82.398437
2023-01,63777,34.72,-82.06
2023-01,61521,33.791505,-81.256166
2023-01,61522,33.794732,-81.262417
2023-01,61523,33.023402,-81.29337
2023-01,63720,34.124,-82.13
2023-01,63808,33.899338,-81.400467
2023-01,63810,34.708762,-80.118838
2023-01,63813,33.761136,-81.066705
2023-01,63833,34.599083,-82.739217
2023-01,58706,32.995,-81.281944
2023-01,58707,33.238611,-80.450278
2023-01,65781,34.2081,-80.22832
2023-01,65779,34.69382,-79.82006
2023-01,65780,34.66565,-80.39065
2023-01,65818,34.94861,-81.987777
2023-01,63973,34.199824,-79.38585
2023-01,64409,34.493707,-82.676137
2023-01,64410,34.08475,-82.10133
2023-01,64412,34.0726,-82.2263
2023-01,10787,34.702021,-82.462102
2023-01,10799,34.642371,-82.45444
2023-01,10800,34.616522,-82.447913
2023-01,10801,34.404006,-82.233581
2023-01,64472,34.639249,-82.328691
2023-01,62216,34.192353,-80.218533
2023-01,62233,34.349567,-80.058122
2023-01,62238,34.371908,-80.021614
2023-01,62228,34.23933,-79.79227
2023-01,63505,33.762185,-79.458012
2023-01,63461,33.720936,-80.190821
2023-01,63463,35.08849,-81.62438
2023-01,64682,34.695185,-82.528284
2023-01,61323,34.011,-81.739
2023-01,61324,33.79,-81.266
2023-01,61325,32.879,-81.133
2023-01,62315,34.301806,-79.924456
2023-01,62347,34.069422,-80.078469
2023-01,61326,33.567,-80.699
2023-01,61327,33.237,-81.351
2023-01,63552,34.188925,-82.134332
2023-01,62828,33.316159,-80.68244
2023-01,62395,33.667675,-78.917988
2023-01,62396,33.57398,-80.837105
2023-01,62397,33.667675,-78.917988
2023-01,7737,32.9,-79.9667
2023-01,61833,34.287,-79.148
2023-01,10173,35.0642,-81.5458
2023-01,61960,35.030303,-81.808469
2023-01,61961,33.778378000000004,-81.110251
2023-01,61699,33.9324,-81.0514
2023-01,63635,34.648205,-80.719878
2023-01,3258,35.1381,-81.5975
2023-01,63241,34.99389,-81.87819
2023-01,63242,34.99647,-82.0421
2023-01,63243,34.99647,-82.0421
2023-01,61935,34.3368,-80.081493
2023-01,61936,33.678358,-80.240292
2023-01,61937,34.722882,-82.525795
2023-01,61938,33.953775,-79.93713
2023-01,61939,33.900481,-79.755961
2023-01,61940,33.610454,-80.336613
2023-01,61941,33.617189,-80.362997
2023-01,61942,34.199094,-80.221678
2023-01,61943,33.962884,-79.562891
2023-01,61944,34.230544,-79.390606
2023-01,61945,34.657642,-82.501964
2023-01,61946,34.274414,-79.887503
2023-01,61947,34.107849,-80.128107
2023-01,61948,33.887786,-79.783683
2023-01,61949,33.995392,-79.606062
2023-01,61950,34.091583,-80.108313
2023-01,61951,34.523944,-79.844619
2023-01,61952,34.721613,-82.524315
2023-01,61953,33.984625,-79.564983
2023-01,65389,34.421,-81.393
2023-01,58700,32.913333,-80.6925
2023-01,61976,33.502,-81.254
2023-01,61972,33.27774,-81.35173
2023-01,61973,33.344319,-81.261774
2023-01,61974,33.786193,-81.273625
2023-01,61975,33.244191,-81.386156
2023-01,60293,33.6867,-80.7586
2023-01,61996,34.23453,-79.655149
2023-01,61956,32.329402,-80.694722
2023-01,61748,32.947262,-81.215942
2023-01,56608,43.886389,-98.7875
2023-01,56610,44.290833,-96.526667
2023-01,6092,42.897663,-96.990494
2023-01,7974,43.848529,-99.24757
2023-01,56238,45.3735,-98.098689
2023-01,56792,44.4328,-96.4779
2023-01,57424,44.5281,-96.6267
2023-01,7237,43.60347,-96.6356
2023-01,56148,44.368056,-100.380833
2023-01,3352,44.364871,-97.381063
2023-01,6098,45.303652,-96.510067
2023-01,3341,44.876484,-97.732102
2023-01,3342,45.036685,-99.120186
2023-01,8034,42.893333,-97.353333
2023-01,65295,44.369507,-98.17223
2023-01,3338,45.429884,-98.49396
2023-01,59187,43.16,-98.08
2023-01,61144,44.574965,-96.55942
2023-01,63269,45.0054,-96.929945
2023-01,3325,44.087235,-103.260959
2023-01,55478,44.1203,-103.26
2023-01,3356,44.4504,-100.3866
2023-01,3373,43.0653,-98.5539
2023-01,63102,45.267621,-97.103982
2023-01,63103,44.40104,-99.603836
2023-01,3375,44.0384,-99.4463
2023-01,59435,44.933333,-97.741389
2023-01,59655,45.753333,-100.275
2023-01,61745,43.719,-98.752
2023-01,61746,43.717,-98.922
2023-01,57045,44.477778,-99.133889
2023-01,56274,45.221111,-96.637222
2023-01,57194,45.215,-97.9056
2023-01,56092,44.5492,-99.5
2023-01,62943,44.863583,-96.534631
2023-01,7247,44.901667,-97.108333
2023-01,58438,44.478333,-103.854722
2023-01,63853,43.3705,-96.9598
2023-01,62431,44.825883,-103.207412
2023-01,63918,43.096898,-96.476983
2023-01,61047,44.45,-96.55
2023-01,56244,45.220717,-96.616781
2023-01,60503,45.154947,-96.836839
2023-01,60686,44.388753,-100.307043
2023-01,61046,44.592,-96.576
2023-01,56650,44.0025,-98.590833
2023-01,65367,43.80237,-98.10182
2023-01,60505,45.051544,-97.826423
2023-01,62247,43.039,-97.526
2023-01,59184,35.131944,-88.586667
2023-01,59188,35.149722,-88.555278
2023-01,54900,35.4923,-83.9806
2023-01,54901,35.5453,-84.0503
2023-01,50481,36.5219,-82.5431
2023-01,50296,35.0471,-88.2661
2023-01,7883,36.5748,-83.0321
2023-01,55251,36.2454,-88.612
2023-01,3423,36.289539,-85.94416
2023-01,3424,36.5378,-85.4517
2023-01,3426,36.2972,-86.6556
2023-01,3428,36.1564,-86.6186
2023-01,6417,36.0972,-85.8274
2023-01,6418,36.3208,-87.2219
2023-01,52048,36.145896,-86.803833
2023-01,7722,35.6021,-84.7895
2023-01,7845,35.6578,-89.3964
2023-01,7927,36.120994,-84.338733
2023-01,55081,35.5438,-89.198
2023-01,55037,36.211389,-86.694444
2023-01,57409,36.057892,-88.141965
2023-01,3403,36.3156,-86.4006
2023-01,3404,35.806732,-85.634063
2023-01,3405,36.3767,-82.9639
2023-01,3406,36.0278,-87.9861
2023-01,10252,36.5489,-82.5667
2023-01,58179,35.851389,-86.365
2023-01,3407,35.8992,-84.5194
2023-01,3408,35.8853,-84.3003
2023-01,3409,35.0017,-85.6218
2023-01,3411,36.2242,-84.0914
2023-01,3412,35.0947,-84.6478
2023-01,3413,35.082271,-84.49115
2023-01,3414,35.075,-84.4833
2023-01,3415,35.0683,-88.2494
2023-01,3416,36.523174,-82.090213
2023-01,3417,35.1967,-86.2783
2023-01,3418,36.3413,-82.1264
2023-01,3420,35.619673,-84.785527
2023-01,3421,36.341667,-82.126389
2023-01,6151,35.055795,-85.387934
2023-01,6152,35.2267,-85.0917
2023-01,3400,35.9623,-83.5393
2023-01,3401,36.4982,-82.5086
2023-01,3402,35.7917,-84.2431
2023-01,50570,36.1172,-84.0317
2023-01,61211,35.189991,-89.799302
2023-01,3393,35.074087,-90.14868
2023-01,3394,35.167712,-84.295601
2023-01,3395,36.4403,-82.4381
2023-01,3396,36.0211,-84.1567
2023-01,3397,36.168176,-83.49768
2023-01,3398,35.101791,-85.229467
2023-01,3399,36.3903,-87.6539
2023-01,55036,35.949209,-83.926065
2023-01,50956,35.2964,-84.7569
2023-01,56493,36.127092,-84.344168
2023-01,55928,35.705,-85.7439
2023-01,62468,36.248832,-86.746776
2023-01,59809,36.309609,-82.377504
2023-01,62775,35.058165,-89.368619
2023-01,58515,35.024583,-85.208617
2023-01,58431,35.408611,-89.3875
2023-01,63719,35.06,-86.34
2023-01,65638,36.294811,-82.698881
2023-01,65639,36.1905,-82.740047
2023-01,65640,35.256656,-89.020275
2023-01,65641,36.445894,-88.327688
2023-01,65642,35.607757,-88.917046
2023-01,58559,36.540556,-87.544444
2023-01,62173,36.252039,-82.520924
2023-01,61412,35.306387,-89.167539
2023-01,58401,35.0975,-85.126944
2023-01,64843,36.347384,-82.598402
2023-01,63632,35.735092,-84.319301
2023-01,60555,35.140556,-88.551111
2023-01,60556,35.166111,-88.646667
2023-01,60560,35.351533,-89.854725
2023-01,60337,35.578333,-89.047779
2023-01,62900,35.22492,-89.35083
2023-01,61332,35.300066,-89.962991
2023-01,61733,35.5775,-89.286944
2023-01,60210,34.060333,-101.187628
2023-01,60217,29.72753,-100.79431
2023-01,60264,29.49233,-94.98483
2023-01,61370,32.07868,-97.768464
2023-01,61409,33.614436,-96.690448
2023-01,61410,33.616526,-96.868721
2023-01,61411,33.624853,-96.867474
2023-01,61513,31.286739,-96.877205
2023-01,61514,33.656072,-97.148569
2023-01,61524,33.498186,-96.378894
2023-01,61532,33.16114,-96.239739
2023-01,61625,33.619,-96.627
2023-01,61810,33.63291,-95.39071
2023-01,61867,29.631324,-96.076894
2023-01,61868,29.537482,-95.969548
2023-01,61871,33.166173,-96.172617
2023-01,61873,31.933841,-97.653747
2023-01,61874,31.291151,-97.260738
2023-01,61875,29.205355,-96.023384
2023-01,61493,29.740788,-96.15994
2023-01,57520,33.383611,-98.711944
2023-01,56771,32.338659,-98.476051
2023-01,57415,30.772575,-102.505808
2023-01,58681,35.205278,-101.434167
2023-01,60087,34.196962,-101.381494
2023-01,59005,34.6675,-102.577778
2023-01,60789,31.87,-100.828
2023-01,55097,33.6308,-95.59
2023-01,55215,31.8403,-102.3264
2023-01,55480,32.7563,-96.4916
2023-01,10568,29.964938,-93.891283
2023-01,3548,30.3033,-97.6128
2023-01,61741,30.266028,-97.686139
2023-01,61742,30.219946,-97.708808
2023-01,55144,29.7806,-97.9894
2023-01,54979,32.2075,-101.388333
2023-01,55545,26.34172,-98.175759
2023-01,55311,29.002,-95.394
2023-01,10298,29.6225,-95.0458
2023-01,54748,29.97876,-93.952294
2023-01,55139,32.33422,-97.731686
2023-01,55230,33.101,-97.9574
2023-01,3628,32.6581,-98.3103
2023-01,55357,29.4731,-95.6244
2023-01,54817,32.3994,-97.4078
2023-01,56374,30.304994,-97.707675
2023-01,55708,31.832132,-94.90064
2023-01,52122,33.009944,-102.756945
2023-01,7900,30.2098,-97.6129
2023-01,55122,29.954321,-93.883592
2023-01,10243,27.5697,-97.8228
2023-01,55464,29.713414,-95.134508
2023-01,50475,27.811083,-97.595813
2023-01,55123,26.3403,-98.19
2023-01,55299,29.7189,-95.2319
2023-01,55327,29.7731,-94.9019
2023-01,3559,25.9131,-97.5214
2023-01,3561,30.64741,-96.372316
2023-01,6243,30.7217,-96.4608
2023-01,54676,28.9802,-95.342
2023-01,61643,33.214869,-97.209692
2023-01,56152,28.988761,-95.395417
2023-01,55206,27.8139,-97.4283
2023-01,55358,30.2588,-93.7353
2023-01,10692,29.759124,-95.009648
2023-01,10436,29.753517,-94.997277
2023-01,55223,32.32,-96.675
2023-01,50026,27.8322,-97.5281
2023-01,50625,30.0636,-94.0753
2023-01,58562,31.823889,-106.211944
2023-01,60300,31.813061,-106.218892
2023-01,9,31.7569,-106.375
2023-01,3456,31.983587,-106.431777
2023-01,55747,30.931467,-102.201433
2023-01,54338,26.269683,-97.867012
2023-01,55226,31.8907,-96.1131
2023-01,58614,27.580489,-97.640077
2023-01,57865,33.865,-101.843333
2023-01,57866,35.243611,-102.21
2023-01,58835,33.865,-101.843333
2023-01,61343,28.170179,-97.817507
2023-01,54321,29.9728,-94.2142
2023-01,4195,33.1707,-96.1264
2023-01,55086,27.88929,-97.258417
2023-01,54520,32.775093,-97.14209
2023-01,56795,27.022112,-97.498478
2023-01,57095,27.122529,-97.557372
2023-01,56326,32.974554,-102.743607
2023-01,10554,28.6917,-96.5417
2023-01,56708,28.650278,-96.539722
2023-01,55065,32.9728,-102.7417
2023-01,57156,33.052226,-98.328415
2023-01,57927,27.184652,-97.59818
2023-01,791,29.87056,-98.194733
2023-01,3581,29.593951,-98.040734
2023-01,3582,29.640187,-98.045934
2023-01,3585,29.537565,-97.932106
2023-01,50054,29.721048,-95.39536
2023-01,3584,29.4681,-97.4919
2023-01,3586,29.548136,-97.999587
2023-01,3583,29.495193,-97.624948
2023-01,55581,31.2092,-102.2417
2023-01,794,33.068473,-96.963806
2023-01,3576,33.068055,-96.452481
2023-01,4266,33.1975,-97.1061
2023-01,59812,32.337679,-97.734612
2023-01,60122,29.289414999999998,-96.065399
2023-01,3491,32.7283,-97.2192
2023-01,3612,29.2567,-98.3825
2023-01,7097,29.309722,-98.3203
2023-01,7512,29.257046,-98.384045
2023-01,55137,29.593056,-97.973215
2023-01,60472,29.377966,-98.26922
2023-01,62609,29.434450000000002,-98.61765
2023-01,6183,28.7044,-98.4775
2023-01,62610,29.434450000000002,-98.61765
2023-01,55796,30.9514,-102.414067
2023-01,55795,30.9514,-102.414067
2023-01,52176,32.273178,-101.422386
2023-01,54628,31.764458,-106.391314
2023-01,50043,29.7314,-95.0839
2023-01,3609,29.3525,-98.5761
2023-01,3611,29.308056,-98.3242
2023-01,55664,32.3958,-94.4367
2023-01,3630,28.9275,-99.0919
2023-01,60372,32.715611,-101.926522
2023-01,60414,34.575311,-102.474698
2023-01,58766,33.825,-101.099722
2023-01,59994,30.960209,-103.306662
2023-01,50067,35.6647,-101.4354
2023-01,57699,30.238492,-97.508812
2023-01,56981,32.5886,-100.6728
2023-01,55153,29.6244,-98.1419
2023-01,56961,31.995,-102.828333
2023-01,56959,32.1217,-101.3853
